text,label,source,clean_text
Dari Tempat Inilah BRIsat Dikendalikan,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,dari tempat inilah brisat dikendalikan
"BRI Beri Tips Belajar Mengajar Daring Menyenangkan, Seperti Apa?",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri beri tips belajar mengajar daring menyenangkan seperti apa
"4 Fakta Rights Issue BRI, Cetak Sejarah Baru hingga Terbesar di Pasar Modal Indonesia",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,fakta rights issue bri cetak sejarah baru hingga terbesar di pasar modal indonesia
BRI Terus Dukung Industri Kopi Indonesia Go Internasional,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri terus dukung industri kopi indonesia go internasional
"Patuhi Qanun Lembaga Keuangan Syariah, BRI Pamit dari Aceh",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,patuhi qanun lembaga keuangan syariah bri pamit dari aceh
"Punya Konsep Terbaik, Begini Cara BRI Kembangkan SDM",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,punya konsep terbaik begini cara bri kembangkan sdm
DPR Apresiasi Kontribusi BRI ke Negara Semakin Besar,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,dpr apresiasi kontribusi bri ke negara semakin besar
Top! BRI Bagi Bonus Spesial Paket Data dan Top Up Pulsa,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,top bri bagi bonus spesial paket data dan top up pulsa
BRI Resmikan Menara BRILian di Hari Kemerdekaan,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri resmikan menara brilian di hari kemerdekaan
Bupati Banyuwangi dan Dirut BRI Kolaborasi Garap Startup Pertanian,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bupati banyuwangi dan dirut bri kolaborasi garap startup pertanian
Mantri BRI Cantik Ini Tunjukkan Manisnya Perbankan ke Pedagang Cendol,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,mantri bri cantik ini tunjukkan manisnya perbankan ke pedagang cendol
"Tanggap Bencana Banjir Jakarta, Bank BRI Dirikan 4 Posko BRI Peduli",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,tanggap bencana banjir jakarta bank bri dirikan posko bri peduli
BRI Optimistis Penyaluran Kredit Tumbuh hingga 11 Persen pada Akhir 2022,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri optimistis penyaluran kredit tumbuh hingga persen pada akhir
Pembobol Bank BRI Senen Dijebloskan ke LP Cipinang,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,pembobol bank bri senen dijebloskan ke lp cipinang
Kemenkop UKM dan BRI Pacu Kebangkitan UMKM Lewat Subsidi Bunga KUR,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,kemenkop ukm dan bri pacu kebangkitan umkm lewat subsidi bunga kur
BRI Luncurkan Kredit Pendidikan untuk Mahasiswa S2 dan S3,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri luncurkan kredit pendidikan untuk mahasiswa s dan s
"Bobol BRI Mobile Rp 229 Juta, Geng Lampu Aladin Dihukum 2,5 Tahun Penjara",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,bobol bri mobile rp juta geng lampu aladin dihukum tahun penjara
"Hadir di Wilayah Terdepan RI, BRI Dukung Perekonomian Masyarakat Wini",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,hadir di wilayah terdepan ri bri dukung perekonomian masyarakat wini
"Pesangon Tak Dibayar, Pensiunan Karyawan Segera Gugat Pailit BRI",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,pesangon tak dibayar pensiunan karyawan segera gugat pailit bri
"Kejar Target, BRI Salurkan KUR Rp2 T dalam Tempo Satu Bulan",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,kejar target bri salurkan kur rp t dalam tempo satu bulan
"Harga Saham BBRI Kembali Sentuh Rekor Tertinggi, Bagaimana Rekomendasi dari Analis?",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,harga saham bbri kembali sentuh rekor tertinggi bagaimana rekomendasi dari analis
Kantor BRI Garut Diteror Bom,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kantor bri garut diteror bom
"BRI Raup Untung Rp 34,41 Triliun Sepanjang 2019",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri raup untung rp triliun sepanjang
Top! BRI Bawa Produsen Makanan Minang Instan Ini Mendunia,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,top bri bawa produsen makanan minang instan ini mendunia
"Bos BRI: Nasabah Warung Nggak akan Tahu, Fed Rate iki Opo to Le?",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bos bri nasabah warung nggak akan tahu fed rate iki opo to le
BRI Indocomtech Gelar Turnamen Mobile Legends di Akhir Pekan,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri indocomtech gelar turnamen mobile legends di akhir pekan
Ini 2 Kunci Pendorong Keberhasilan Transformasi Digital BRI,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,ini kunci pendorong keberhasilan transformasi digital bri
"Kantor BRI Garut Diteror Bom, Tim Gegana Sisir Lokasi",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kantor bri garut diteror bom tim gegana sisir lokasi
BANK BRI Ciptakan e-pay BRI Demi Wujudkan Sistem Pembayaran Bisnis e-commerce yang Aman,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bank bri ciptakan e pay bri demi wujudkan sistem pembayaran bisnis e commerce yang aman
"Masuki Tahun Ke-4, Tapal Batas BRI Kini Jelajahi Pulau Rupat-Badau",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,masuki tahun ke tapal batas bri kini jelajahi pulau rupat badau
"Ditopang UMKM Laba BRI Tembus Rp 32,4 Triliun",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,ditopang umkm laba bri tembus rp triliun
"Krisis Bank Landa AS & Eropa! Karena Ini, BRI Yakin RI Aman",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,krisis bank landa as eropa karena ini bri yakin ri aman
4 Tersangka Kasus BRI Diperiksa Kamis,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,tersangka kasus bri diperiksa kamis
"Wujud Apresiasi Polri, BRI Serahkan Mobil untuk Polrestabes Surabaya",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,wujud apresiasi polri bri serahkan mobil untuk polrestabes surabaya
BRI Sediakan Layanan Penukaran Uang di 391 Kantor Cabang,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri sediakan layanan penukaran uang di kantor cabang
UMKM Belum Ditransfer Modal dari Pemerintah? Ini Penyebabnya,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,umkm belum ditransfer modal dari pemerintah ini penyebabnya
"Ingin Layani Pulau Terpencil, BRI Luncurkan Layanan Perbankan di Atas Kapal",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,ingin layani pulau terpencil bri luncurkan layanan perbankan di atas kapal
Pelapor Kasus: Dahlan Iskan Tak Pantas Bilang Tersangka BRI Tak Bersalah,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,pelapor kasus dahlan iskan tak pantas bilang tersangka bri tak bersalah
Roadmap BRI Perkuat ESG & Wujudkan Sustainable Finance,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,roadmap bri perkuat esg wujudkan sustainable finance
Sistem Pembayaran Digital BRI Dipakai Pengusaha SPBU dan Agen LPG 3 Kg,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,sistem pembayaran digital bri dipakai pengusaha spbu dan agen lpg kg
"Dorong Geliat UMKM, BRI Gelar Bazaar Klaster Mantriku",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,dorong geliat umkm bri gelar bazaar klaster mantriku
"Sst.., Diam-diam Green Bond BRI Rp 5 T Oversubscribe 4,4 Kali",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,sst diam diam green bond bri rp t oversubscribe kali
125 Ribu Karyawan dari 5 Negara Ikuti Peringatan HUT Ke-125 BRI,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,ribu karyawan dari negara ikuti peringatan hut ke bri
Pohon di Depan BRI Jalan Sudirman Tumbang,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,pohon di depan bri jalan sudirman tumbang
Jaksa Sita Moge Terkait Kasus Gratifikasi Mantan Direktur di BRI,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,jaksa sita moge terkait kasus gratifikasi mantan direktur di bri
"Mobil Teras BRI Dirampok di Simalungun, Rp 430 Juta Lenyap",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,mobil teras bri dirampok di simalungun rp juta lenyap
"Proaktif Dorong Inklusi Keuangan, BRI Masuk Daftar 30 Terbaik",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,proaktif dorong inklusi keuangan bri masuk daftar terbaik
BRIsyariah Beri Kemudahan ke Tanah Suci Lewat Semarak Haji dan Umrah,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,brisyariah beri kemudahan ke tanah suci lewat semarak haji dan umrah
"Bawa UMKM Naik Kelas, BRI Berdayakan 11 Ribu Klaster",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bawa umkm naik kelas bri berdayakan ribu klaster
"Margin Bunga Turun 33%, Kok Bisa Laba BRI Tertinggi di RI?",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,margin bunga turun kok bisa laba bri tertinggi di ri
BRI Gandeng Eximbank Sediakan Layanan Global AR Financing,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri gandeng eximbank sediakan layanan global ar financing
"Transaksi BRI Citilink Online Travel Fair Dipatok Rp 1,6 M",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,transaksi bri citilink online travel fair dipatok rp m
4 Jurus BRI Hadapi Tantangan Ekonomi 2023,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,jurus bri hadapi tantangan ekonomi
BRI Gak Takut Dengan Revisi Target Kredit BI Hingga 11%,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri gak takut dengan revisi target kredit bi hingga
"Likuiditas Melimpah, BRI Belum Naikkan Suku Bunga Kredit",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,likuiditas melimpah bri belum naikkan suku bunga kredit
Agen BRILink Jadi Ujung Tombak BRI di Ujung Pulau Simeulue,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,agen brilink jadi ujung tombak bri di ujung pulau simeulue
BRI Salurkan Bantuan Obat-obatan hingga Tenda untuk Korban Gempa Sulbar,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri salurkan bantuan obat obatan hingga tenda untuk korban gempa sulbar
BRI Agro Resmi Angkat Ahdi Jumharin Luddin Jadi Komisaris Utama,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri agro resmi angkat ahdi jumharin luddin jadi komisaris utama
"Sukses Besar, Ini Sederet Fakta Mencengangkan AgenBRILink",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,sukses besar ini sederet fakta mencengangkan agenbrilink
Tanggapan BRI soal Pegawai Pakai Uang Nasabah Rp 1 M di Payakumbuh Sumbar,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,tanggapan bri soal pegawai pakai uang nasabah rp m di payakumbuh sumbar
"Transformasi Berkelanjutan Jadi Kunci Laba BRI Tumbuh 106,4%",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,transformasi berkelanjutan jadi kunci laba bri tumbuh
BRI Majenang Bantu Agen BRILink Korban Perampokan,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri majenang bantu agen brilink korban perampokan
BRI Siapkan Layanan Transaksi QRIS Lintas Negara,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri siapkan layanan transaksi qris lintas negara
BANK BRI Siapkan Banyak Hadiah Menarik Lewat Program Redeem BRI Point,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bank bri siapkan banyak hadiah menarik lewat program redeem bri point
"Kapal Express Bahari Terbakar, 7 Brankas BRI dan Senjata Polisi Ikut Raib",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kapal express bahari terbakar brankas bri dan senjata polisi ikut raib
"Dekranas, BUMN, dan BRI Dorong UMKM Sertifikasi TKDN",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,dekranas bumn dan bri dorong umkm sertifikasi tkdn
Dengan Digitalisasi Bank BRI Gairahkan UMKM untuk Naik Kelas,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,dengan digitalisasi bank bri gairahkan umkm untuk naik kelas
Proses Reversal Transaksi Debit BRI Mengecewakan,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,proses reversal transaksi debit bri mengecewakan
Pesan Menaker soal Pentingnya Jaga Kemitraan untuk BRI-Serikat Pekerja,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,pesan menaker soal pentingnya jaga kemitraan untuk bri serikat pekerja
Polri Gaet BRI Gagas Program Keselamatan Pengemudi Terdampak Covid-19,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,polri gaet bri gagas program keselamatan pengemudi terdampak covid
Top! BRI Jadi Indonesia Most Trusted Companies 2022,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,top bri jadi indonesia most trusted companies
Ingin Bawa Pulang Toyota Vellfire? Ikuti Program BritAma FSTVL,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,ingin bawa pulang toyota vellfire ikuti program britama fstvl
"Kredit BRI sudah Lunas, Berkas D belum Dikembalikan",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kredit bri sudah lunas berkas d belum dikembalikan
BRI & Polri Bantu Pekerja Transportasi yang Terdampak Corona,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri polri bantu pekerja transportasi yang terdampak corona
4 Terdakwa Korupsi BRI Divonis 6-10 Tahun Penjara,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,terdakwa korupsi bri divonis tahun penjara
"BRI Jual Sukuk Rp 750 M, Tapi Pesananan Rp 1 T, Laris Manis!",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri jual sukuk rp m tapi pesananan rp t laris manis
"Gak Kaleng-kaleng, Laba Setengah Tahun BRI Sentuh Rp 24,88 T",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,gak kaleng kaleng laba setengah tahun bri sentuh rp t
Polda Sumsel Buru Tiga Tersangka Penipuan Nasabah Bank BRI Asal Cimahi,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,polda sumsel buru tiga tersangka penipuan nasabah bank bri asal cimahi
"Ada Ketidakpastian Ekonomi, BRI Soroti Hal ini",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,ada ketidakpastian ekonomi bri soroti hal ini
BRI Ganti Dana Nasabah Korban Skimming,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,bri ganti dana nasabah korban skimming
Sisa Restrukturisasi Kredit BRI Kini Hanya Rp 116 Triliun,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,sisa restrukturisasi kredit bri kini hanya rp triliun
"Jokowi Desak Persyaratan KUR Dipermudah, BRI Beri Jawaban",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,jokowi desak persyaratan kur dipermudah bri beri jawaban
Komplotan Perampok Bersenpi Gasak Rp 178 Juta dari BRI di Banyumas,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,komplotan perampok bersenpi gasak rp juta dari bri di banyumas
"BRI di Langkat Dibobol Maling, Rp 300 Juta Amblas",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,bri di langkat dibobol maling rp juta amblas
Pelaku Skimming Nasabah BRI Kediri dari Jaringan Internasional,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,pelaku skimming nasabah bri kediri dari jaringan internasional
"Usai Diresmikan, BRI Boyong Mitra UMKM Binaan ke Halal Park Jakarta",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,usai diresmikan bri boyong mitra umkm binaan ke halal park jakarta
Mudik Bareng BRI Berangkatkan 12.200 Pemudik dari Berbagai Kota,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,mudik bareng bri berangkatkan pemudik dari berbagai kota
Begini Modus Pelaku Skimming Gasak Uang Nasabah BRI,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,begini modus pelaku skimming gasak uang nasabah bri
"Lewat Amal Kopi, BRI Bantu Korban Gempa Lombok dan Donggala",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,lewat amal kopi bri bantu korban gempa lombok dan donggala
"Penarikan BRI di ATM Bersama Gagal, Saldo Terpotong",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,penarikan bri di atm bersama gagal saldo terpotong
BI Dukung Langkah BRI Selesaikan Masalah Uang Nasabah yang Raib,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,bi dukung langkah bri selesaikan masalah uang nasabah yang raib
BRI Prioritas Mahakarya Borobudur 2018 (2),neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri prioritas mahakarya borobudur
BRI Perkenalkan BRIBrain “Otak” Dibalik Kecanggihan Teknologi BRI,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri perkenalkan bribrain otak dibalik kecanggihan teknologi bri
